koahao,college,major,subject1,subject1_score,subject2,subject2_score,subject3,subject3_score,subject4,subject4_score,net_score,total_score
103581210008133,225软件学院,085400电子信息,101思想政治理论,72,204英语二,82,302数学二,132,408计算机学科专业基础综合,114,328,400
103581210011670,225软件学院,085400电子信息,101思想政治理论,78,204英语二,73,302数学二,141,408计算机学科专业基础综合,120,334,412
103581210008486,225软件学院,085400电子信息,101思想政治理论,68,204英语二,66,302数学二,150,408计算机学科专业基础综合,123,339,407
103581210008984,225软件学院,085400电子信息,101思想政治理论,75,204英语二,74,302数学二,127,408计算机学科专业基础综合,92,293,368
103581210009993,218先进技术研究院,085400电子信息,101思想政治理论,73,204英语二,81,302数学二,104,408计算机学科专业基础综合,98,283,356
103581210009271,225软件学院,085400电子信息,101思想政治理论,73,204英语二,81,302数学二,105,408计算机学科专业基础综合,120,306,379
103581210008217,225软件学院,085400电子信息,101思想政治理论,76,204英语二,74,302数学二,149,408计算机学科专业基础综合,125,348,424
103581210012156,225软件学院,085400电子信息,101思想政治理论,68,204英语二,84,302数学二,101,408计算机学科专业基础综合,103,288,356
103581210010092,225软件学院,085400电子信息,101思想政治理论,75,204英语二,80,302数学二,123,408计算机学科专业基础综合,95,298,373
103581210011823,225软件学院,085400电子信息,101思想政治理论,73,204英语二,81,302数学二,127,408计算机学科专业基础综合,83,291,364
103581210009332,225软件学院,085400电子信息,101思想政治理论,64,204英语二,75,302数学二,114,408计算机学科专业基础综合,93,282,346
103581210008290,225软件学院,085400电子信息,101思想政治理论,76,204英语二,63,302数学二,131,408计算机学科专业基础综合,108,302,378
103581210008375,225软件学院,085400电子信息,101思想政治理论,66,204英语二,75,302数学二,134,408计算机学科专业基础综合,120,329,395
103581210011005,225软件学院,085400电子信息,101思想政治理论,65,204英语二,69,302数学二,125,408计算机学科专业基础综合,106,300,365
103581210008859,225软件学院,085400电子信息,101思想政治理论,79,204英语二,79,302数学二,102,408计算机学科专业基础综合,95,276,355
103581210008154,225软件学院,085400电子信息,101思想政治理论,74,204英语二,85,302数学二,129,408计算机学科专业基础综合,120,334,408
103581210008567,225软件学院,085400电子信息,101思想政治理论,65,204英语二,70,302数学二,145,408计算机学科专业基础综合,100,315,380
103581210008233,225软件学院,085400电子信息,101思想政治理论,76,204英语二,81,302数学二,118,408计算机学科专业基础综合,118,317,393
103581210011439,225软件学院,085400电子信息,101思想政治理论,75,204英语二,80,302数学二,130,408计算机学科专业基础综合,130,340,415
103581210012023,225软件学院,085400电子信息,101思想政治理论,79,204英语二,84,302数学二,145,408计算机学科专业基础综合,128,357,436
103581210008264,225软件学院,085400电子信息,101思想政治理论,75,204英语二,85,302数学二,137,408计算机学科专业基础综合,102,324,399
103581210011875,225软件学院,085400电子信息,101思想政治理论,74,204英语二,65,302数学二,114,408计算机学科专业基础综合,95,274,348
103581210011961,225软件学院,085400电子信息,101思想政治理论,68,204英语二,72,302数学二,132,408计算机学科专业基础综合,115,319,387
103581210010983,225软件学院,085400电子信息,101思想政治理论,74,204英语二,70,302数学二,150,408计算机学科专业基础综合,112,332,406
103581210011134,225软件学院,085400电子信息,101思想政治理论,74,204英语二,78,302数学二,145,408计算机学科专业基础综合,116,339,413
103581210008876,225软件学院,085400电子信息,101思想政治理论,72,204英语二,83,302数学二,147,408计算机学科专业基础综合,132,362,434
103581210011410,225软件学院,085400电子信息,101思想政治理论,71,204英语二,78,302数学二,111,408计算机学科专业基础综合,113,302,373
103581210011985,225软件学院,085400电子信息,101思想政治理论,79,204英语二,84,302数学二,141,408计算机学科专业基础综合,111,336,415
103581210010411,225软件学院,085400电子信息,101思想政治理论,76,204英语二,81,302数学二,127,408计算机学科专业基础综合,124,332,408
103581210010737,225软件学院,085400电子信息,101思想政治理论,71,204英语二,76,302数学二,109,408计算机学科专业基础综合,94,279,350
103581210008818,225软件学院,085400电子信息,101思想政治理论,66,204英语二,83,302数学二,116,408计算机学科专业基础综合,131,330,396
103581210010638,225软件学院,085400电子信息,101思想政治理论,72,204英语二,66,302数学二,133,408计算机学科专业基础综合,98,297,369
103581210011431,225软件学院,085400电子信息,101思想政治理论,73,204英语二,75,302数学二,133,408计算机学科专业基础综合,105,313,386
103581210008464,225软件学院,085400电子信息,101思想政治理论,73,204英语二,80,302数学二,142,408计算机学科专业基础综合,108,330,403
103581210009898,225软件学院,085400电子信息,101思想政治理论,60,204英语二,72,302数学二,115,408计算机学科专业基础综合,110,297,357
103581210011274,225软件学院,085400电子信息,101思想政治理论,73,204英语二,73,302数学二,123,408计算机学科专业基础综合,104,300,373
103581210012174,225软件学院,085400电子信息,101思想政治理论,74,204英语二,83,302数学二,142,408计算机学科专业基础综合,124,349,423
103581210011637,225软件学院,085400电子信息,101思想政治理论,73,204英语二,69,302数学二,111,408计算机学科专业基础综合,104,284,357
103581210011868,225软件学院,085400电子信息,101思想政治理论,71,204英语二,78,302数学二,98,408计算机学科专业基础综合,110,286,357
103581210011880,225软件学院,085400电子信息,101思想政治理论,73,204英语二,82,302数学二,145,408计算机学科专业基础综合,104,331,404
103581210008271,225软件学院,085400电子信息,101思想政治理论,77,204英语二,77,302数学二,141,408计算机学科专业基础综合,126,344,421
103581210011583,225软件学院,085400电子信息,101思想政治理论,76,204英语二,57,302数学二,132,408计算机学科专业基础综合,120,309,385
103581210009627,225软件学院,085400电子信息,101思想政治理论,77,204英语二,80,302数学二,135,408计算机学科专业基础综合,114,329,406
103581210008349,225软件学院,085400电子信息,101思想政治理论,74,204英语二,80,302数学二,119,408计算机学科专业基础综合,104,303,377
103581210008453,225软件学院,085400电子信息,101思想政治理论,76,204英语二,78,302数学二,131,408计算机学科专业基础综合,111,320,396
103581210010538,225软件学院,085400电子信息,101思想政治理论,75,204英语二,70,302数学二,133,408计算机学科专业基础综合,117,320,395
103581210010639,225软件学院,085400电子信息,101思想政治理论,76,204英语二,77,302数学二,149,408计算机学科专业基础综合,108,334,410
103581210009298,225软件学院,085400电子信息,101思想政治理论,64,204英语二,73,302数学二,125,408计算机学科专业基础综合,102,300,364
103581210011571,225软件学院,085400电子信息,101思想政治理论,74,204英语二,62,302数学二,122,408计算机学科专业基础综合,114,298,372
103581210008764,225软件学院,085400电子信息,101思想政治理论,84,204英语二,80,302数学二,127,408计算机学科专业基础综合,125,332,416
103581210008598,225软件学院,085400电子信息,101思想政治理论,75,204英语二,78,302数学二,95,408计算机学科专业基础综合,118,291,366
103581210009740,225软件学院,085400电子信息,101思想政治理论,76,204英语二,73,302数学二,117,408计算机学科专业基础综合,106,296,372
103581210010338,218先进技术研究院,085400电子信息,101思想政治理论,61,204英语二,66,302数学二,119,408计算机学科专业基础综合,96,281,342
103581210011192,225软件学院,085400电子信息,101思想政治理论,74,204英语二,65,302数学二,130,408计算机学科专业基础综合,120,315,389
103581210009345,225软件学院,085400电子信息,101思想政治理论,70,204英语二,89,302数学二,130,408计算机学科专业基础综合,126,345,415
103581210008187,225软件学院,085400电子信息,101思想政治理论,81,204英语二,81,302数学二,122,408计算机学科专业基础综合,122,325,406
103581210011458,225软件学院,085400电子信息,101思想政治理论,64,204英语二,81,302数学二,139,408计算机学科专业基础综合,126,346,410
103581210010254,225软件学院,085400电子信息,101思想政治理论,70,204英语二,58,302数学二,124,408计算机学科专业基础综合,99,281,351
103581210012069,225软件学院,085400电子信息,101思想政治理论,65,204英语二,76,302数学二,114,408计算机学科专业基础综合,124,314,379
103581210011907,225软件学院,085400电子信息,101思想政治理论,72,204英语二,75,302数学二,124,408计算机学科专业基础综合,130,329,401
103581210011815,225软件学院,085400电子信息,101思想政治理论,62,204英语二,77,302数学二,125,408计算机学科专业基础综合,120,322,384
